Time: 4438, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 14, 
Time: 5104, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, 
Time: 5980, Behaviour: 1, Fault: 5, 95.3665, 4 , CLASSIFIED ,
Time: 5657, Behaviour: 1, Fault: 2, 68.8216, 2 , CLASSIFIED ,
Time: 6259, Behaviour: 1, Fault: 2, 85.9657, 2 , CLASSIFIED ,
Time: 6861, Behaviour: 1, Fault: 3, 84.8839, 3 , CLASSIFIED ,
Time: 7542, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 8154, Behaviour: 1, Fault: 6, 99.1477, 3 , CLASSIFIED ,
Time: 8860, Behaviour: 1, Fault: 2, 98.9247, 2 , CLASSIFIED ,
Time: 9518, Behaviour: 1, Fault: 1, 75.9373, 1 , CLASSIFIED ,
Time: 10122, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 165, 
Time: 11739, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 12895, Behaviour: 1, Fault: 2, 100, 2 , CLASSIFIED ,
Time: 13649, Behaviour: 1, Fault: 2, 100, 100, 2 , CLASSIFIED ,
Time: 14424, Behaviour: 1, Fault: 6, 97.4621, 3 , CLASSIFIED ,
Time: 15026, Behaviour: 3, Fault: 3, 90.3614, 3 , CLASSIFIED ,
Time: 15628, Behaviour: 3, Fault: 6, 99.486, 3 , CLASSIFIED ,
Time: 16236, Behaviour: 3, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 16973, Behaviour: 3, Fault: 1, 80.6907, 1 , CLASSIFIED ,
Time: 17575, Behaviour: 3, Fault: 2, 88.4871, 2 , CLASSIFIED ,
Time: 19622, Behaviour: 3, Fault: 6, 85.0581, 3 , CLASSIFIED ,
Time: 20732, Behaviour: 3, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 120, ELLIGIBLE
Time: 23848, Behaviour: 3, Fault: 6, 66.8965, FAILURE 4, n/a, 6 , DIAGNOSED ,Time Taken, 1125, ELLIGIBLE
Time: 25573, Behaviour: 1, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 26176, Behaviour: 1, Fault: 2, 98.9247, 98.9247, 98.9247, 2 , CLASSIFIED ,
Time: 26778, Behaviour: 1, Fault: 2, 77.4272, 2 , CLASSIFIED ,
Time: 27384, Behaviour: 1, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 27988, Behaviour: 1, Fault: 4, 99.3339, 5 , CLASSIFIED ,
Time: 28589, Behaviour: 1, Fault: 6, 99.3178, 3 , CLASSIFIED ,
Time: 29191, Behaviour: 1, Fault: 2, 100, 2 , CLASSIFIED ,
Time: 29863, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Total Faults, 34, Elligible Total, 29, DiagTot, 11, Elligible DiagTot, 6, FailTot, 1, MemoryTot, 22, %Memory,0.758621, %Failure,0.0434783
Time: 12962, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 14336, Behaviour: 1, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 14949, Behaviour: 1, Fault: 3, 68.313, 3 , CLASSIFIED ,
Time: 15595, Behaviour: 3, Fault: 1, 88.6734, 1 , CLASSIFIED ,
Time: 16493, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 17105, Behaviour: 3, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 19017, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 20704, Behaviour: 3, Fault: 6, 85.0881, 3 , CLASSIFIED ,
Time: 22031, Behaviour: 3, Fault: 6, 76.6083, 3 , CLASSIFIED ,
Time: 24112, Behaviour: 3, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 57, ELLIGIBLE
Time: 24809, Behaviour: 3, Fault: 1, 90.5252, 1 , CLASSIFIED ,
Time: 25411, Behaviour: 1, Fault: 2, 98.4263, 2 , CLASSIFIED ,
Time: 26310, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 297, 
Time: 27655, Behaviour: 1, Fault: 4, 98.5067, 4 , CLASSIFIED ,
Time: 28547, Behaviour: 1, Fault: 2, 98.9247, 2 , CLASSIFIED ,
Time: 29239, Behaviour: 1, Fault: 1, 68.313, 1 , CLASSIFIED ,
Time: 29842, Behaviour: 1, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 30473, Behaviour: 2, Fault: 2, 69.2999, 2 , CLASSIFIED ,
Time: 31075, Behaviour: 2, Fault: 2, 95.8745, 2 , CLASSIFIED ,
Time: 33903, Behaviour: 2, Fault: 1, 99.5565, 1 , CLASSIFIED ,
Time: 34506, Behaviour: 2, Fault: 3, 76.6641, 76.6641, 3 , CLASSIFIED ,
Time: 35801, Behaviour: 3, Fault: 6, 93.073, 3 , CLASSIFIED ,
Total Faults, 22, Elligible Total, 18, DiagTot, 7, Elligible DiagTot, 3, FailTot, 0, MemoryTot, 15, %Memory,0.833333, %Failure,0
Time: 10325, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 11585, Behaviour: 1, Fault: 1, 67.9578, 1 , CLASSIFIED ,
Time: 12579, Behaviour: 1, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 13192, Behaviour: 1, Fault: 3, 94.0418, 3 , CLASSIFIED ,
Time: 13796, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, 
Time: 14772, Behaviour: 1, Fault: 1, DECENTRALISED, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 15384, Behaviour: 3, Fault: 1, 74.7931, 1 , CLASSIFIED ,
Time: 17896, Behaviour: 3, Fault: 6, 85.3284, 3 , CLASSIFIED ,
Time: 18948, Behaviour: 3, Fault: 1, 82.6456, 1 , CLASSIFIED ,
Time: 19550, Behaviour: 3, Fault: 3, 94.0235, 3 , CLASSIFIED ,
Time: 20152, Behaviour: 3, Fault: 3, 93.7506, 3 , CLASSIFIED ,
Time: 22199, Behaviour: 3, Fault: 6, 95.2813, 3 , CLASSIFIED ,
Time: 23411, Behaviour: 3, Fault: 1, 67.9578, 1 , CLASSIFIED ,
Time: 24957, Behaviour: 3, Fault: 1, 99.7783, 1 , CLASSIFIED ,
Time: 25573, Behaviour: 1, Fault: 5, 98.6667, 4 , CLASSIFIED ,
Time: 26365, Behaviour: 1, Fault: 5, 99.3339, 4 , CLASSIFIED ,
Time: 27103, Behaviour: 1, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 28176, Behaviour: 1, Fault: 1, 75.4559, 1 , CLASSIFIED ,
Time: 28779, Behaviour: 1, Fault: 3, 98.4728, 3 , CLASSIFIED ,
Time: 29452, Behaviour: 1, Fault: 6, 96.9862, 3 , CLASSIFIED ,
Time: 30167, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, ELLIGIBLE
Time: 31267, Behaviour: 2, Fault: 6, 95.4908, 3 , CLASSIFIED ,
Time: 31869, Behaviour: 2, Fault: 6, 98.8053, 3 , CLASSIFIED ,
Time: 34516, Behaviour: 2, Fault: 4, 97.7911, 4 , CLASSIFIED ,
Total Faults, 24, Elligible Total, 20, DiagTot, 6, Elligible DiagTot, 2, FailTot, 0, MemoryTot, 18, %Memory,0.9, %Failure,0
Time: 664, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 6505, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 7555, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 53, ELLIGIBLE
Time: 8208, Behaviour: 1, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 14, 
Time: 8824, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 165, 
Time: 9788, Behaviour: 1, Fault: 1, 84.5154, 1 , CLASSIFIED ,
Time: 11448, Behaviour: 1, Fault: 2, 98.9247, 2 , CLASSIFIED ,
Time: 12227, Behaviour: 1, Fault: 5, 96.0132, 5 , CLASSIFIED ,
Time: 12828, Behaviour: 1, Fault: 4, 96.8366, 5 , CLASSIFIED ,
Time: 13485, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 98, ELLIGIBLE
Time: 14574, Behaviour: 1, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 15223, Behaviour: 3, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, ELLIGIBLE
Time: 15939, Behaviour: 3, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 33, ELLIGIBLE
Time: 16572, Behaviour: 3, Fault: 3, 84.3216, 3 , CLASSIFIED ,
Time: 17313, Behaviour: 3, Fault: 6, 85.0392, 3 , CLASSIFIED ,
Time: 17915, Behaviour: 3, Fault: 2, 87.2562, 2 , CLASSIFIED ,
Time: 18517, Behaviour: 3, Fault: 3, 99.3156, 3 , CLASSIFIED ,
Time: 19606, Behaviour: 3, Fault: 1, 100, 1 , CLASSIFIED ,
Time: 20444, Behaviour: 3, Fault: 6, 89.1874, 3 , CLASSIFIED ,
Time: 21358, Behaviour: 3, Fault: 4, 98.8764, 4 , CLASSIFIED ,
Time: 22010, Behaviour: 3, Fault: 4, 70.0187, 4 , CLASSIFIED ,
Time: 22757, Behaviour: 3, Fault: 4, 97.6672, 4 , CLASSIFIED ,
Time: 23358, Behaviour: 3, Fault: 2, 78.5795, 2 , CLASSIFIED ,
Time: 24243, Behaviour: 3, Fault: 6, 93.7582, 3 , CLASSIFIED ,
Time: 24990, Behaviour: 3, Fault: 4, 97.6672, 4 , CLASSIFIED ,
Time: 25804, Behaviour: 1, Fault: 1, 100, 1 , CLASSIFIED ,
Time: 26522, Behaviour: 1, Fault: 4, 98.0049, 5 , CLASSIFIED ,
Time: 27123, Behaviour: 1, Fault: 3, 85.706, 3 , CLASSIFIED ,
Time: 28177, Behaviour: 1, Fault: 5, 100, 5 , CLASSIFIED ,
Time: 28779, Behaviour: 1, Fault: 3, 99.8288, 3 , CLASSIFIED ,
Time: 29838, Behaviour: 1, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 49, ELLIGIBLE
Time: 31002, Behaviour: 2, Fault: 4, 96.6403, 4 , CLASSIFIED ,
Time: 31629, Behaviour: 2, Fault: 4, 99.2509, 4 , CLASSIFIED ,
Time: 32230, Behaviour: 2, Fault: 2, 84.4445, 2 , CLASSIFIED ,
Time: 33426, Behaviour: 2, Fault: 4, 91.911, 4 , CLASSIFIED ,
Time: 35931, Behaviour: 3, Fault: 4, 99.4387, 4 , CLASSIFIED ,
Total Faults, 36, Elligible Total, 32, DiagTot, 10, Elligible DiagTot, 6, FailTot, 0, MemoryTot, 26, %Memory,0.8125, %Failure,0
Time: 2260, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 2872, Behaviour: 2, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 3485, Behaviour: 2, Fault: 6, 74.875, 3 , CLASSIFIED ,
Time: 4087, Behaviour: 2, Fault: 6, 93.6963, 3 , CLASSIFIED ,
Time: 4710, Behaviour: 2, Fault: 6, 82.4517, 3 , CLASSIFIED ,
Time: 5312, Behaviour: 1, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 5925, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, 
Time: 6861, Behaviour: 1, Fault: 5, 99.3355, 4 , CLASSIFIED ,
Time: 7518, Behaviour: 1, Fault: 5, 99.1679, 4 , CLASSIFIED ,
Time: 8289, Behaviour: 1, Fault: 6, 97.3019, 3 , CLASSIFIED ,
Time: 8891, Behaviour: 1, Fault: 6, 97.6287, 3 , CLASSIFIED ,
Time: 9496, Behaviour: 1, Fault: 4, 99.8335, 4 , CLASSIFIED ,
Time: 10331, Behaviour: 1, Fault: 2, 79.4699, 2 , CLASSIFIED ,
Time: 11365, Behaviour: 1, Fault: 3, 68.313, 3 , CLASSIFIED ,
Time: 12043, Behaviour: 1, Fault: 4, 99.5001, 4 , CLASSIFIED ,
Time: 12644, Behaviour: 1, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 13247, Behaviour: 1, Fault: 3, 99.3174, 99.3174, 3 , CLASSIFIED ,
Time: 13849, Behaviour: 1, Fault: 3, 100, 100, 3 , CLASSIFIED ,
Time: 14980, Behaviour: 1, Fault: 6, 96.8076, 3 , CLASSIFIED ,
Time: 15582, Behaviour: 3, Fault: 1, 69.2068, FAILURE 4, n/a, 1 , DIAGNOSED ,Time Taken, 28, ELLIGIBLE
Time: 16251, Behaviour: 3, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, ELLIGIBLE
Time: 17214, Behaviour: 3, Fault: 4, 70.163, 4 , CLASSIFIED ,
Time: 17815, Behaviour: 3, Fault: 2, 98.3985, 2 , CLASSIFIED ,
Time: 18417, Behaviour: 3, Fault: 2, 90.0371, 2 , CLASSIFIED ,
Time: 19019, Behaviour: 3, Fault: 2, 77.1426, 2 , CLASSIFIED ,
Time: 19918, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 20685, Behaviour: 3, Fault: 6, 97.4961, 3 , CLASSIFIED ,
Time: 21297, Behaviour: 3, Fault: 3, 85.555, 3 , CLASSIFIED ,
Time: 22982, Behaviour: 3, Fault: 6, 88.2254, 3 , CLASSIFIED ,
Time: 23618, Behaviour: 3, Fault: 6, 83.0554, 3 , CLASSIFIED ,
Time: 24247, Behaviour: 3, Fault: 6, 95.9629, 3 , CLASSIFIED ,
Time: 24961, Behaviour: 3, Fault: 4, 98.8771, 4 , CLASSIFIED ,
Time: 25581, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 26193, Behaviour: 1, Fault: 3, 96.3132, 3 , CLASSIFIED ,
Time: 26798, Behaviour: 1, Fault: 5, 69.3291, FAILURE 1, n/a, 5 , DIAGNOSED ,Time Taken, 167, ELLIGIBLE
Time: 27971, Behaviour: 1, Fault: 5, 99.3333, 5 , CLASSIFIED ,
Time: 28572, Behaviour: 1, Fault: 3, 96.1586, 3 , CLASSIFIED ,
Time: 29187, Behaviour: 1, Fault: 4, 75.3645, 4 , CLASSIFIED ,
Time: 30070, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 31501, Behaviour: 2, Fault: 6, 72.285, 3 , CLASSIFIED ,
Time: 32257, Behaviour: 2, Fault: 4, 98.5184, 4 , CLASSIFIED ,
Time: 32858, Behaviour: 2, Fault: 2, 91.0158, 2 , CLASSIFIED ,
Time: 33565, Behaviour: 2, Fault: 6, 91.8962, 3 , CLASSIFIED ,
Time: 34167, Behaviour: 2, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 35603, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Total Faults, 45, Elligible Total, 41, DiagTot, 9, Elligible DiagTot, 5, FailTot, 2, MemoryTot, 34, %Memory,0.829268, %Failure,0.0555556
Time: 10331, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 23, 
Time: 10954, Behaviour: 1, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 11569, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 165, 
Time: 12334, Behaviour: 1, Fault: 3, 95.4908, 3 , CLASSIFIED ,
Time: 13146, Behaviour: 1, Fault: 5, 99.1679, 5 , CLASSIFIED ,
Time: 25181, Behaviour: 1, Fault: 5, 99.3339, 5 , CLASSIFIED ,
Time: 25952, Behaviour: 1, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 26556, Behaviour: 1, Fault: 4, 99.6667, 5 , CLASSIFIED ,
Time: 27320, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 28001, Behaviour: 1, Fault: 1, 68.313, 1 , CLASSIFIED ,
Time: 28733, Behaviour: 1, Fault: 6, 81.4396, 3 , CLASSIFIED ,
Time: 29390, Behaviour: 1, Fault: 1, 68.6166, 1 , CLASSIFIED ,
Total Faults, 12, Elligible Total, 9, DiagTot, 4, Elligible DiagTot, 1, FailTot, 0, MemoryTot, 8, %Memory,0.888889, %Failure,0
Time: 676, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 1288, Behaviour: 2, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 1939, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 22, ELLIGIBLE
Time: 2561, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 14, 
Time: 3175, Behaviour: 2, Fault: 2, 91.4746, 2 , CLASSIFIED ,
Time: 3777, Behaviour: 2, Fault: 3, 91.7339, 3 , CLASSIFIED ,
Time: 4381, Behaviour: 2, Fault: 3, 89.0814, 3 , CLASSIFIED ,
Time: 4983, Behaviour: 2, Fault: 3, 90.1564, 3 , CLASSIFIED ,
Time: 5620, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 165, 
Time: 6385, Behaviour: 1, Fault: 2, 90.2385, 2 , CLASSIFIED ,
Time: 7009, Behaviour: 1, Fault: 3, 96.113, 3 , CLASSIFIED ,
Time: 7614, Behaviour: 1, Fault: 5, 99.8335, 5 , CLASSIFIED ,
Time: 10076, Behaviour: 1, Fault: 6, 97.9578, 3 , CLASSIFIED ,
Time: 11635, Behaviour: 1, Fault: 3, 68.196, 3 , CLASSIFIED ,
Time: 12237, Behaviour: 1, Fault: 3, 95.7305, 3 , CLASSIFIED ,
Time: 12839, Behaviour: 1, Fault: 6, 99.8288, 3 , CLASSIFIED ,
Time: 13595, Behaviour: 1, Fault: 6, 100, 3 , CLASSIFIED ,
Time: 15520, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 16857, Behaviour: 3, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, 
Time: 17573, Behaviour: 3, Fault: 3, 91.1624, 3 , CLASSIFIED ,
Time: 18873, Behaviour: 3, Fault: 6, 95.6552, 3 , CLASSIFIED ,
Time: 20662, Behaviour: 3, Fault: 4, 94.7946, 4 , CLASSIFIED ,
Time: 21263, Behaviour: 3, Fault: 3, 91.8901, 3 , CLASSIFIED ,
Time: 21865, Behaviour: 3, Fault: 3, 95.6702, 3 , CLASSIFIED ,
Time: 22976, Behaviour: 3, Fault: 1, 89.9975, 1 , CLASSIFIED ,
Time: 23652, Behaviour: 3, Fault: 4, 99.0633, 4 , CLASSIFIED ,
Time: 29458, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 30190, Behaviour: 2, Fault: 3, 100, 100, 3 , CLASSIFIED ,
Time: 30792, Behaviour: 2, Fault: 6, 70.3514, 70.3514, 70.3514, 3 , CLASSIFIED ,
Time: 31394, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 19, ELLIGIBLE
Time: 32092, Behaviour: 2, Fault: 4, 98.3172, 4 , CLASSIFIED ,
Time: 32845, Behaviour: 2, Fault: 4, 76.985, 4 , CLASSIFIED ,
Time: 33566, Behaviour: 2, Fault: 4, 86.0484, 4 , CLASSIFIED ,
Time: 34167, Behaviour: 2, Fault: 3, 86.7754, 3 , CLASSIFIED ,
Time: 34770, Behaviour: 2, Fault: 3, 75.9131, 3 , CLASSIFIED ,
Total Faults, 35, Elligible Total, 30, DiagTot, 9, Elligible DiagTot, 4, FailTot, 0, MemoryTot, 26, %Memory,0.866667, %Failure,0
Time: 867, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 5191, Behaviour: 1, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 5804, Behaviour: 1, Fault: 6, n/a, 6 , DIAGNOSED ,Time Taken, 276, ELLIGIBLE
Time: 6990, Behaviour: 1, Fault: 3, 68.313, 3 , CLASSIFIED ,
Time: 7689, Behaviour: 1, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 8495, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, 
Time: 9211, Behaviour: 1, Fault: 3, 87.9664, 3 , CLASSIFIED ,
Time: 9815, Behaviour: 1, Fault: 4, 99.8335, 4 , CLASSIFIED ,
Time: 10545, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 215, ELLIGIBLE
Time: 11667, Behaviour: 1, Fault: 3, 83.666, 3 , CLASSIFIED ,
Time: 12655, Behaviour: 1, Fault: 5, 99.8335, 4 , CLASSIFIED ,
Time: 13258, Behaviour: 1, Fault: 4, 99.8335, 4 , CLASSIFIED ,
