Time: 1099, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 1711, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 2324, Behaviour: 2, Fault: 3, 74.2818, 3 , CLASSIFIED ,
Time: 19176, Behaviour: 3, Fault: 2, 83.9648, 2 , CLASSIFIED ,
Time: 19783, Behaviour: 3, Fault: 4, 94.6683, 4 , CLASSIFIED ,
Time: 20399, Behaviour: 3, Fault: 6, 94.2216, 94.2216, 94.2216, 3 , CLASSIFIED ,
Time: 21002, Behaviour: 3, Fault: 6, 93.0296, 3 , CLASSIFIED ,
Time: 21604, Behaviour: 3, Fault: 2, 96.3954, 2 , CLASSIFIED ,
Time: 22206, Behaviour: 3, Fault: 2, 81.9679, 2 , CLASSIFIED ,
Time: 24473, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 25255, Behaviour: 1, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 26550, Behaviour: 1, Fault: 2, 100, 100, 2 , CLASSIFIED ,
Time: 27152, Behaviour: 1, Fault: 2, 98.9247, 98.9247, 98.9247, 2 , CLASSIFIED ,
Time: 28297, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 29767, Behaviour: 1, Fault: 6, 73.4649, 3 , CLASSIFIED ,
Time: 30625, Behaviour: 2, Fault: 1, 94.2375, 1 , CLASSIFIED ,
Time: 31228, Behaviour: 2, Fault: 3, 93.7234, 3 , CLASSIFIED ,
Time: 31830, Behaviour: 2, Fault: 2, 97.3514, 2 , CLASSIFIED ,
Time: 33005, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 183, ELLIGIBLE
Time: 33796, Behaviour: 2, Fault: 6, n/a, 6 , DIAGNOSED ,Time Taken, 928, ELLIGIBLE
Time: 35324, Behaviour: 3, Fault: 3, 92.8483, 3 , CLASSIFIED ,
Time: 35926, Behaviour: 3, Fault: 2, 97.3688, 2 , CLASSIFIED ,
Total Faults, 43, Elligible Total, 39, DiagTot, 12, Elligible DiagTot, 8, FailTot, 0, MemoryTot, 31, %Memory,0.794872, %Failure,0
Time: 1519, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, 
Time: 2158, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 78, 
Time: 2836, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 12, 
Time: 3448, Behaviour: 2, Fault: 2, 72.5242, 2 , CLASSIFIED ,
Time: 4051, Behaviour: 2, Fault: 3, 75.3291, 3 , CLASSIFIED ,
Time: 4684, Behaviour: 2, Fault: 6, 75.2661, 3 , CLASSIFIED ,
Time: 5288, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 166, 
Time: 6205, Behaviour: 1, Fault: 5, 99.5012, 5 , CLASSIFIED ,
Time: 7302, Behaviour: 1, Fault: 6, 86.6899, 3 , CLASSIFIED ,
Time: 7904, Behaviour: 1, Fault: 2, 82.5253, 2 , CLASSIFIED ,
Time: 8508, Behaviour: 1, Fault: 5, 99.8335, 5 , CLASSIFIED ,
Time: 9109, Behaviour: 1, Fault: 2, 96.8417, 2 , CLASSIFIED ,
Time: 10381, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 103, ELLIGIBLE
Time: 11289, Behaviour: 1, Fault: 6, 86.9902, 3 , CLASSIFIED ,
Time: 12142, Behaviour: 1, Fault: 6, 78.837, 3 , CLASSIFIED ,
Time: 12749, Behaviour: 1, Fault: 5, 95.5224, 5 , CLASSIFIED ,
Time: 13450, Behaviour: 1, Fault: 4, 99.6672, 5 , CLASSIFIED ,
Time: 14051, Behaviour: 1, Fault: 2, 98.9436, 2 , CLASSIFIED ,
Time: 25098, Behaviour: 1, Fault: 5, 99.5001, 5 , CLASSIFIED ,
Time: 26489, Behaviour: 1, Fault: 6, n/a, 6 , DIAGNOSED ,Time Taken, 246, ELLIGIBLE
Time: 27337, Behaviour: 1, Fault: 5, 99.5012, 5 , CLASSIFIED ,
Time: 27938, Behaviour: 1, Fault: 3, 86.0453, 3 , CLASSIFIED ,
Time: 28760, Behaviour: 1, Fault: 1, 74.7289, 1 , CLASSIFIED ,
Time: 29373, Behaviour: 1, Fault: 3, 94.4394, 3 , CLASSIFIED ,
Time: 29975, Behaviour: 1, Fault: 3, 90.195, 3 , CLASSIFIED ,
Time: 30578, Behaviour: 2, Fault: 3, 93.9442, 3 , CLASSIFIED ,
Time: 31502, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 383, ELLIGIBLE
Time: 32487, Behaviour: 2, Fault: 4, 94.9989, 4 , CLASSIFIED ,
Time: 33625, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 19, ELLIGIBLE
Time: 34244, Behaviour: 2, Fault: 2, 83.8392, 2 , CLASSIFIED ,
Time: 34846, Behaviour: 2, Fault: 2, 92.1606, 2 , CLASSIFIED ,
Time: 35516, Behaviour: 3, Fault: 4, 70.5876, 4 , CLASSIFIED ,
Total Faults, 32, Elligible Total, 28, DiagTot, 8, Elligible DiagTot, 4, FailTot, 0, MemoryTot, 24, %Memory,0.857143, %Failure,0
Time: 1344, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, 
Time: 1957, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 3594, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 400, 
Time: 4876, Behaviour: 2, Fault: 6, 93.1068, 3 , CLASSIFIED ,
Time: 6194, Behaviour: 1, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 529, ELLIGIBLE
Time: 8212, Behaviour: 1, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 19, 
Time: 9278, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 436, 
Time: 10316, Behaviour: 1, Fault: 5, 99.1668, 5 , CLASSIFIED ,
Time: 10917, Behaviour: 1, Fault: 3, 74.1008, 3 , CLASSIFIED ,
Time: 11744, Behaviour: 1, Fault: 6, 96.4772, 3 , CLASSIFIED ,
Time: 12383, Behaviour: 1, Fault: 1, 71.4286, FAILURE 3, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 13714, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 14474, Behaviour: 1, Fault: 4, 72.4801, 4 , CLASSIFIED ,
Time: 15299, Behaviour: 3, Fault: 1, 95.278, 1 , CLASSIFIED ,
Time: 16075, Behaviour: 3, Fault: 1, 100, 1 , CLASSIFIED ,
Time: 16815, Behaviour: 3, Fault: 6, 77.1279, 3 , CLASSIFIED ,
Time: 17432, Behaviour: 3, Fault: 3, 86.3676, 3 , CLASSIFIED ,
Time: 18034, Behaviour: 3, Fault: 3, 93.4107, 3 , CLASSIFIED ,
Time: 18636, Behaviour: 3, Fault: 3, 99.6579, 3 , CLASSIFIED ,
Time: 19265, Behaviour: 3, Fault: 4, 95.5731, 4 , CLASSIFIED ,
Time: 19866, Behaviour: 3, Fault: 3, 91.9706, 3 , CLASSIFIED ,
Time: 20528, Behaviour: 3, Fault: 4, 81.3974, 4 , CLASSIFIED ,
Time: 21864, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 23042, Behaviour: 3, Fault: 6, 93.0319, 3 , CLASSIFIED ,
Time: 23814, Behaviour: 3, Fault: 4, 84.1494, 4 , CLASSIFIED ,
Time: 24415, Behaviour: 3, Fault: 3, 77.8055, 3 , CLASSIFIED ,
Time: 26106, Behaviour: 1, Fault: 6, 100, 3 , CLASSIFIED ,
Time: 26710, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 169, ELLIGIBLE
Time: 28100, Behaviour: 1, Fault: 1, 99.8335, 99.8335, 1 , CLASSIFIED ,
Time: 28869, Behaviour: 1, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, ELLIGIBLE
Time: 29480, Behaviour: 1, Fault: 2, 98.9247, 2 , CLASSIFIED ,
Time: 30489, Behaviour: 2, Fault: 6, 77.4531, 3 , CLASSIFIED ,
Time: 31124, Behaviour: 2, Fault: 4, 98.3172, 4 , CLASSIFIED ,
Time: 31725, Behaviour: 2, Fault: 3, 99.6571, 3 , CLASSIFIED ,
Time: 32327, Behaviour: 2, Fault: 2, 78.2881, 2 , CLASSIFIED ,
Time: 32929, Behaviour: 2, Fault: 3, 95.0078, 3 , CLASSIFIED ,
Time: 34550, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 35162, Behaviour: 3, Fault: 3, 95.1852, 3 , CLASSIFIED ,
Total Faults, 38, Elligible Total, 33, DiagTot, 11, Elligible DiagTot, 6, FailTot, 1, MemoryTot, 26, %Memory,0.787879, %Failure,0.037037
Time: 1355, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 18, 
Time: 2063, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 406, 
Time: 3069, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 17, 
Time: 3918, Behaviour: 2, Fault: 4, 81.2309, 4 , CLASSIFIED ,
Time: 5182, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 5953, Behaviour: 1, Fault: 2, 71.7741, 2 , CLASSIFIED ,
Time: 8004, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 347, 
Time: 8951, Behaviour: 1, Fault: 2, 97.8796, 2 , CLASSIFIED ,
Time: 10913, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 11525, Behaviour: 1, Fault: 2, 98.9436, 2 , CLASSIFIED ,
Time: 12127, Behaviour: 1, Fault: 2, 83.8664, 2 , CLASSIFIED ,
Time: 13343, Behaviour: 1, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 16133, Behaviour: 3, Fault: 1, 96.7733, 1 , CLASSIFIED ,
Time: 16828, Behaviour: 3, Fault: 3, 74.1317, 3 , CLASSIFIED ,
Time: 17551, Behaviour: 3, Fault: 1, 95.9471, 1 , CLASSIFIED ,
Time: 18551, Behaviour: 3, Fault: 1, 99.7783, 1 , CLASSIFIED ,
Time: 19248, Behaviour: 3, Fault: 4, 86.3452, 4 , CLASSIFIED ,
Time: 19849, Behaviour: 3, Fault: 3, 93.6694, 3 , CLASSIFIED ,
Time: 20453, Behaviour: 3, Fault: 4, 83.2658, 4 , CLASSIFIED ,
Time: 21154, Behaviour: 3, Fault: 4, 99.438, 4 , CLASSIFIED ,
Time: 23915, Behaviour: 3, Fault: 6, 89.2659, 3 , CLASSIFIED ,
Time: 25167, Behaviour: 1, Fault: 6, 82.2582, 3 , CLASSIFIED ,
Time: 25769, Behaviour: 1, Fault: 2, 100, 2 , CLASSIFIED ,
Time: 26719, Behaviour: 1, Fault: 2, 100, 2 , CLASSIFIED ,
Time: 27324, Behaviour: 1, Fault: 4, 98.6716, 5 , CLASSIFIED ,
Time: 27925, Behaviour: 1, Fault: 2, 95.5404, 2 , CLASSIFIED ,
Time: 28583, Behaviour: 1, Fault: 3, 95.4908, 3 , CLASSIFIED ,
Time: 29319, Behaviour: 1, Fault: 4, 99, 5 , CLASSIFIED ,
Time: 30095, Behaviour: 2, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 30697, Behaviour: 2, Fault: 2, 68.8715, 2 , CLASSIFIED ,
Time: 31299, Behaviour: 2, Fault: 2, 86.1305, 2 , CLASSIFIED ,
Time: 31901, Behaviour: 2, Fault: 3, 89.4953, 3 , CLASSIFIED ,
Time: 32751, Behaviour: 2, Fault: 6, 85.2788, 3 , CLASSIFIED ,
Time: 33353, Behaviour: 2, Fault: 6, 98.8053, 98.8053, 3 , CLASSIFIED ,
Time: 34024, Behaviour: 2, Fault: 2, 99.4633, 2 , CLASSIFIED ,
Time: 34763, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 268, ELLIGIBLE
Time: 35631, Behaviour: 3, Fault: 2, 89.6103, 2 , CLASSIFIED ,
Total Faults, 37, Elligible Total, 32, DiagTot, 8, Elligible DiagTot, 3, FailTot, 0, MemoryTot, 29, %Memory,0.90625, %Failure,0
Time: 756, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, 
Time: 1708, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, 
Time: 2424, Behaviour: 2, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 16, 
Time: 3040, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 3651, Behaviour: 2, Fault: 3, 81.2046, 3 , CLASSIFIED ,
Time: 4253, Behaviour: 2, Fault: 2, 89.4186, 2 , CLASSIFIED ,
Time: 5654, Behaviour: 1, Fault: 6, 69.6575, 3 , CLASSIFIED ,
Time: 6376, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, ELLIGIBLE
Time: 7092, Behaviour: 1, Fault: 2, 72.6732, 2 , CLASSIFIED ,
Time: 7706, Behaviour: 1, Fault: 3, 98.2988, 3 , CLASSIFIED ,
Time: 8308, Behaviour: 1, Fault: 3, 76.6127, 3 , CLASSIFIED ,
Time: 15080, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 107, ELLIGIBLE
Time: 26043, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 26655, Behaviour: 1, Fault: 3, 96.1567, 3 , CLASSIFIED ,
Time: 27368, Behaviour: 1, Fault: 1, 100, 1 , CLASSIFIED ,
Time: 27984, Behaviour: 1, Fault: 2, 98.9247, 2 , CLASSIFIED ,
Time: 28866, Behaviour: 1, Fault: 5, 97.6933, 4 , CLASSIFIED ,
Time: 30654, Behaviour: 2, Fault: 1, 90.9948, 1 , CLASSIFIED ,
Time: 31257, Behaviour: 2, Fault: 3, 90.1149, 3 , CLASSIFIED ,
Time: 32280, Behaviour: 2, Fault: 6, 82.3013, 3 , CLASSIFIED ,
Time: 33731, Behaviour: 2, Fault: 6, 98.4664, 3 , CLASSIFIED ,
Time: 34333, Behaviour: 2, Fault: 3, 99.1449, 3 , CLASSIFIED ,
Time: 34935, Behaviour: 2, Fault: 3, 99.6571, 3 , CLASSIFIED ,
Total Faults, 23, Elligible Total, 19, DiagTot, 7, Elligible DiagTot, 3, FailTot, 0, MemoryTot, 16, %Memory,0.842105, %Failure,0
Time: 1915, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 41, 
Time: 2556, Behaviour: 2, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 4143, Behaviour: 2, Fault: 6, 79.4095, 3 , CLASSIFIED ,
Time: 4745, Behaviour: 2, Fault: 3, 94.4678, 3 , CLASSIFIED ,
Time: 5349, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 166, 
Time: 6162, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 7074, Behaviour: 1, Fault: 1, 84.5154, 1 , CLASSIFIED ,
Time: 7676, Behaviour: 1, Fault: 3, 88.8113, 3 , CLASSIFIED ,
Time: 8278, Behaviour: 1, Fault: 3, 96.4833, 3 , CLASSIFIED ,
Time: 9375, Behaviour: 1, Fault: 6, 100, 3 , CLASSIFIED ,
Time: 10125, Behaviour: 1, Fault: 5, 98.3471, 5 , CLASSIFIED ,
Time: 10726, Behaviour: 1, Fault: 3, 99.6579, 99.6579, 3 , CLASSIFIED ,
Time: 11489, Behaviour: 1, Fault: 6, n/a, 6 , DIAGNOSED ,Time Taken, 254, ELLIGIBLE
Time: 12656, Behaviour: 1, Fault: 6, 100, 100, 3 , CLASSIFIED ,
Time: 13258, Behaviour: 1, Fault: 3, 100, 100, 100, 3 , CLASSIFIED ,
Time: 13877, Behaviour: 1, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 12, 
Time: 14489, Behaviour: 1, Fault: 3, 88.1003, 88.1003, 88.1003, 88.1003, 3 , CLASSIFIED ,
Time: 25350, Behaviour: 1, Fault: 5, 99.1677, 5 , CLASSIFIED ,
Time: 25951, Behaviour: 1, Fault: 3, 99.6579, 99.6579, 99.6579, 99.6579, 3 , CLASSIFIED ,
Time: 26977, Behaviour: 1, Fault: 1, 84.5154, 1 , CLASSIFIED ,
Time: 27903, Behaviour: 1, Fault: 1, 100, 1 , CLASSIFIED ,
Time: 28726, Behaviour: 1, Fault: 5, 98.0005, 5 , CLASSIFIED ,
Time: 29634, Behaviour: 1, Fault: 6, 100, 100, 100, 100, 3 , CLASSIFIED ,
Time: 31370, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 33099, Behaviour: 2, Fault: 6, 96.3097, 3 , CLASSIFIED ,
Time: 33701, Behaviour: 2, Fault: 2, 80.0778, 2 , CLASSIFIED ,
Time: 34997, Behaviour: 2, Fault: 1, 99.7783, 1 , CLASSIFIED ,
Time: 35600, Behaviour: 3, Fault: 3, 96.4521, 3 , CLASSIFIED ,
Total Faults, 28, Elligible Total, 24, DiagTot, 7, Elligible DiagTot, 3, FailTot, 0, MemoryTot, 21, %Memory,0.875, %Failure,0
Time: 941, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 1553, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 12, 
Time: 2165, Behaviour: 2, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 2778, Behaviour: 2, Fault: 2, 87.721, 2 , CLASSIFIED ,
Time: 3492, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 172, 
Time: 4264, Behaviour: 2, Fault: 2, 87.3381, 2 , CLASSIFIED ,
Time: 6099, Behaviour: 1, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 14, 
Time: 6812, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 165, 
Time: 7620, Behaviour: 1, Fault: 4, 99.5001, 5 , CLASSIFIED ,
Time: 8446, Behaviour: 1, Fault: 6, 78.3164, 3 , CLASSIFIED ,
Time: 9237, Behaviour: 1, Fault: 5, 99.6672, 5 , CLASSIFIED ,
Time: 9838, Behaviour: 1, Fault: 2, 77.672, 2 , CLASSIFIED ,
Time: 10470, Behaviour: 1, Fault: 2, 98.9247, 2 , CLASSIFIED ,
Time: 11073, Behaviour: 1, Fault: 2, 87.2142, 2 , CLASSIFIED ,
Time: 11677, Behaviour: 1, Fault: 4, 99.8335, 5 , CLASSIFIED ,
Time: 12423, Behaviour: 1, Fault: 3, 96.6471, 3 , CLASSIFIED ,
Time: 13150, Behaviour: 1, Fault: 5, 98.347, 5 , CLASSIFIED ,
Time: 14494, Behaviour: 1, Fault: 6, 91.7088, 3 , CLASSIFIED ,
Time: 26472, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 27310, Behaviour: 1, Fault: 4, 70.4754, 4 , CLASSIFIED ,
Time: 28717, Behaviour: 1, Fault: 5, 99.8335, 5 , CLASSIFIED ,
Time: 29632, Behaviour: 1, Fault: 6, 100, 3 , CLASSIFIED ,
Time: 30234, Behaviour: 2, Fault: 2, 98.9285, 2 , CLASSIFIED ,
Time: 31407, Behaviour: 2, Fault: 4, 72.0191, 4 , CLASSIFIED ,
Time: 32008, Behaviour: 2, Fault: 3, 95.0475, 3 , CLASSIFIED ,
Time: 32610, Behaviour: 2, Fault: 2, 91.5095, 2 , CLASSIFIED ,
Time: 34097, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Total Faults, 27, Elligible Total, 21, DiagTot, 8, Elligible DiagTot, 2, FailTot, 0, MemoryTot, 19, %Memory,0.904762, %Failure,0
Total Faults, 0, Elligible Total, 0, DiagTot, 0, Elligible DiagTot, 0, FailTot, 0, MemoryTot, 0, %Memory,-nan, %Failure,-nan
Time: 637, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 1342, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 1955, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 3809, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 170, 
Time: 5161, Behaviour: 1, Fault: 6, 78.446, 3 , CLASSIFIED ,
Time: 5766, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 211, 
Time: 6901, Behaviour: 1, Fault: 3, 94.8447, 3 , CLASSIFIED ,
Time: 7584, Behaviour: 1, Fault: 1, 67.9578, 1 , CLASSIFIED ,
Time: 8186, Behaviour: 1, Fault: 2, 88.4034, 2 , CLASSIFIED ,
Time: 8788, Behaviour: 1, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 9826, Behaviour: 1, Fault: 6, 96.7627, 96.7627, 3 , CLASSIFIED ,
Time: 10429, Behaviour: 1, Fault: 3, 100, 100, 3 , CLASSIFIED ,
Time: 11446, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 12060, Behaviour: 1, Fault: 5, 99.1668, 5 , CLASSIFIED ,
Time: 12832, Behaviour: 1, Fault: 1, 99.8288, 1 , CLASSIFIED ,
Time: 13474, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, ELLIGIBLE
Time: 14691, Behaviour: 1, Fault: 1, 84.5154, 1 , CLASSIFIED ,
Time: 20465, Behaviour: 3, Fault: 6, 92.8148, 3 , CLASSIFIED ,
Time: 31518, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 35788, Behaviour: 3, Fault: 1, 68.313, 1 , CLASSIFIED ,
Total Faults, 20, Elligible Total, 15, DiagTot, 8, Elligible DiagTot, 3, FailTot, 0, MemoryTot, 12, %Memory,0.8, %Failure,0
Time: 9667, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 154, 
Time: 10598, Behaviour: 1, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 11211, Behaviour: 1, Fault: 6, 84.4516, 3 , CLASSIFIED ,
Time: 11888, Behaviour: 1, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 12902, Behaviour: 1, Fault: 3, 100, 100, 3 , CLASSIFIED ,
Time: 13530, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, 
Time: 14312, Behaviour: 1, Fault: 4, 69.5046, FAILURE 3, n/a, 4 , DIAGNOSED ,Time Taken, 116, ELLIGIBLE
Time: 16248, Behaviour: 3, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 19247, Behaviour: 3, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 19866, Behaviour: 3, Fault: 4, 68.9757, 4 , CLASSIFIED ,
Time: 20467, Behaviour: 3, Fault: 2, 98.9247, 2 , CLASSIFIED ,
Time: 21069, Behaviour: 3, Fault: 3, 99.486, 99.486, 99.486, 3 , CLASSIFIED ,
Time: 22241, Behaviour: 3, Fault: 4, 98.3158, 4 , CLASSIFIED ,
Time: 22844, Behaviour: 3, Fault: 4, 90.5988, 4 , CLASSIFIED ,
Time: 28248, Behaviour: 1, Fault: 1, 100, 1 , CLASSIFIED ,
Time: 28926, Behaviour: 1, Fault: 6, 93.7736, 3 , CLASSIFIED ,
Time: 29546, Behaviour: 1, Fault: 6, 100, 100, 100, 3 , CLASSIFIED ,
Time: 30149, Behaviour: 2, Fault: 2, 98.9285, 2 , CLASSIFIED ,
Time: 30751, Behaviour: 2, Fault: 6, 84.8623, 3 , CLASSIFIED ,
Time: 31367, Behaviour: 2, Fault: 4, 97.8345, 4 , CLASSIFIED ,
Time: 31968, Behaviour: 2, Fault: 3, 77.4832, 77.4832, 77.4832, 77.4832, 3 , CLASSIFIED ,
Time: 32570, Behaviour: 2, Fault: 3, 87.372, 3 , CLASSIFIED ,
Time: 33172, Behaviour: 2, Fault: 3, 93.3418, 3 , CLASSIFIED ,
Time: 34536, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 35311, Behaviour: 3, Fault: 4, 97.9573, 4 , CLASSIFIED ,
Time: 35912, Behaviour: 3, Fault: 3, 86.8344, 3 , CLASSIFIED ,
Total Faults, 26, Elligible Total, 22, DiagTot, 6, Elligible DiagTot, 2, FailTot, 1, MemoryTot, 19, %Memory,0.863636, %Failure,0.05
