Time: 1745, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 27, 
Time: 3436, Behaviour: 2, Fault: 1, 95.3364, 1 , CLASSIFIED ,
Time: 16446, Behaviour: 3, Fault: 4, 95.4864, 4 , CLASSIFIED ,
Time: 17929, Behaviour: 3, Fault: 4, 95.1599, 4 , CLASSIFIED ,
Time: 19465, Behaviour: 3, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 20351, Behaviour: 3, Fault: 4, 85.29, 4 , CLASSIFIED ,
Time: 20960, Behaviour: 3, Fault: 3, 87.3945, 87.3945, 87.3945, 87.3945, 3 , CLASSIFIED ,
Time: 21562, Behaviour: 3, Fault: 2, 94.0722, 94.0722, 2 , CLASSIFIED ,
Time: 22449, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 23061, Behaviour: 3, Fault: 3, 73.0071, 3 , CLASSIFIED ,
Time: 23663, Behaviour: 3, Fault: 2, 100, 2 , CLASSIFIED ,
Time: 24502, Behaviour: 3, Fault: 4, 79.0507, 4 , CLASSIFIED ,
Time: 25540, Behaviour: 1, Fault: 5, 80.4931, 5 , CLASSIFIED ,
Time: 26270, Behaviour: 1, Fault: 3, 98.1375, 98.1375, 3 , CLASSIFIED ,
Time: 26990, Behaviour: 1, Fault: 3, 98.8047, 98.8047, 3 , CLASSIFIED ,
Time: 27594, Behaviour: 1, Fault: 5, 99, 5 , CLASSIFIED ,
Time: 28219, Behaviour: 1, Fault: 6, 89.3391, 89.3391, 3 , CLASSIFIED ,
Time: 28895, Behaviour: 1, Fault: 4, 97.206, 97.206, 5 , CLASSIFIED ,
Time: 29549, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 30247, Behaviour: 2, Fault: 6, 85.4705, 3 , CLASSIFIED ,
Time: 32985, Behaviour: 2, Fault: 1, 99.5565, 1 , CLASSIFIED ,
Time: 33587, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 35345, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Total Faults, 40, Elligible Total, 35, DiagTot, 12, Elligible DiagTot, 7, FailTot, 0, MemoryTot, 28, %Memory,0.8, %Failure,0
Time: 746, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 47, 
Time: 1393, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 3292, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 3904, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 60, ELLIGIBLE
Time: 5014, Behaviour: 1, Fault: 1, 99.7783, 1 , CLASSIFIED ,
Time: 15239, Behaviour: 3, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 127, 
Time: 15985, Behaviour: 3, Fault: 1, 98.6842, 1 , CLASSIFIED ,
Time: 16587, Behaviour: 3, Fault: 3, 68.9387, 3 , CLASSIFIED ,
Time: 18756, Behaviour: 3, Fault: 6, 84.699, 3 , CLASSIFIED ,
Time: 19358, Behaviour: 3, Fault: 6, 85.4306, 3 , CLASSIFIED ,
Time: 19962, Behaviour: 3, Fault: 4, 94.6038, 4 , CLASSIFIED ,
Time: 20563, Behaviour: 3, Fault: 6, 85.2798, 3 , CLASSIFIED ,
Time: 30504, Behaviour: 2, Fault: 1, 97.3917, 1 , CLASSIFIED ,
Time: 31107, Behaviour: 2, Fault: 3, 96.6856, 3 , CLASSIFIED ,
Time: 31710, Behaviour: 2, Fault: 3, 75.1338, 3 , CLASSIFIED ,
Time: 32314, Behaviour: 2, Fault: 4, 89.8076, 4 , CLASSIFIED ,
Time: 35391, Behaviour: 3, Fault: 4, 80.1526, 4 , CLASSIFIED ,
Total Faults, 17, Elligible Total, 14, DiagTot, 5, Elligible DiagTot, 2, FailTot, 0, MemoryTot, 12, %Memory,0.857143, %Failure,0
