Time: 5600, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 6416, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 165, 
Time: 7572, Behaviour: 1, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 14, 
Time: 8186, Behaviour: 1, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 12, 
Time: 8927, Behaviour: 1, Fault: 1, 71.4286, 1 , CLASSIFIED ,
Time: 35334, Behaviour: 3, Fault: 2, 77.3554, 2 , CLASSIFIED ,
Time: 35958, Behaviour: 3, Fault: 6, 85.1267, 3 , CLASSIFIED ,
Total Faults, 49, Elligible Total, 45, DiagTot, 11, Elligible DiagTot, 7, FailTot, 0, MemoryTot, 38, %Memory,0.844444, %Failure,0
Time: 1088, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 15, 
Time: 1703, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 2646, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 28, 
Time: 4815, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, 
Time: 6758, Behaviour: 1, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 7573, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 14, ELLIGIBLE
Time: 8212, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, ELLIGIBLE
Time: 8930, Behaviour: 1, Fault: 5, 99.1679, 4 , CLASSIFIED ,
Time: 9573, Behaviour: 1, Fault: 4, 99.6667, 4 , CLASSIFIED ,
Time: 10501, Behaviour: 1, Fault: 3, 68.313, 3 , CLASSIFIED ,
Time: 11162, Behaviour: 1, Fault: 2, 75.2031, 2 , CLASSIFIED ,
Time: 11953, Behaviour: 1, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 12809, Behaviour: 1, Fault: 1, 74.3968, 1 , CLASSIFIED ,
Time: 13411, Behaviour: 1, Fault: 3, 98.2988, 98.2988, 3 , CLASSIFIED ,
Time: 14013, Behaviour: 1, Fault: 3, 100, 100, 3 , CLASSIFIED ,
Time: 14615, Behaviour: 1, Fault: 2, 93.2351, 2 , CLASSIFIED ,
Time: 15230, Behaviour: 3, Fault: 3, 99.3174, 99.3174, 99.3174, 3 , CLASSIFIED ,
Time: 15832, Behaviour: 3, Fault: 2, 81.5909, 2 , CLASSIFIED ,
Time: 16434, Behaviour: 3, Fault: 2, 84.1829, 2 , CLASSIFIED ,
Time: 17114, Behaviour: 3, Fault: 6, 87.1872, 3 , CLASSIFIED ,
Time: 18132, Behaviour: 3, Fault: 1, 94.2217, 1 , CLASSIFIED ,
Time: 18735, Behaviour: 3, Fault: 6, 99.486, 99.486, 99.486, 3 , CLASSIFIED ,
Time: 19337, Behaviour: 3, Fault: 3, 96.9576, 3 , CLASSIFIED ,
Time: 20742, Behaviour: 3, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, ELLIGIBLE
Time: 21458, Behaviour: 3, Fault: 3, 83.177, 3 , CLASSIFIED ,
Time: 22060, Behaviour: 3, Fault: 2, 91.3164, 2 , CLASSIFIED ,
Time: 22662, Behaviour: 3, Fault: 2, 100, 2 , CLASSIFIED ,
Time: 23266, Behaviour: 3, Fault: 4, 85.6365, 4 , CLASSIFIED ,
Time: 24306, Behaviour: 3, Fault: 6, 76.1978, 3 , CLASSIFIED ,
Time: 25202, Behaviour: 1, Fault: 6, 85.4194, 85.4194, 3 , CLASSIFIED ,
Time: 25880, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, ELLIGIBLE
Time: 26598, Behaviour: 1, Fault: 5, 99.6667, 4 , CLASSIFIED ,
Time: 27199, Behaviour: 1, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 28388, Behaviour: 1, Fault: 3, 68.313, 3 , CLASSIFIED ,
Time: 28990, Behaviour: 1, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 29798, Behaviour: 1, Fault: 5, 99.5001, 99.5001, 4 , CLASSIFIED ,
Time: 30448, Behaviour: 2, Fault: 4, 83.7064, 4 , CLASSIFIED ,
Time: 31049, Behaviour: 2, Fault: 6, 99.4878, 3 , CLASSIFIED ,
Time: 31651, Behaviour: 2, Fault: 2, 98.9285, 2 , CLASSIFIED ,
Time: 32633, Behaviour: 2, Fault: 4, 98.3179, 4 , CLASSIFIED ,
Total Faults, 40, Elligible Total, 36, DiagTot, 9, Elligible DiagTot, 5, FailTot, 0, MemoryTot, 31, %Memory,0.861111, %Failure,0
Time: 641, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 22, 
Time: 1661, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 223, 
Time: 2927, Behaviour: 2, Fault: 4, 79.8912, 4 , CLASSIFIED ,
Time: 3528, Behaviour: 2, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 15, 
Time: 4304, Behaviour: 2, Fault: 4, 90.7792, 4 , CLASSIFIED ,
Time: 4905, Behaviour: 2, Fault: 3, 78.7717, 3 , CLASSIFIED ,
Time: 5535, Behaviour: 1, Fault: 1, 68.313, 1 , CLASSIFIED ,
Time: 6138, Behaviour: 1, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 12, 
Time: 7793, Behaviour: 1, Fault: 1, 84.5154, 1 , CLASSIFIED ,
Time: 8397, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, ELLIGIBLE
Time: 9136, Behaviour: 1, Fault: 2, 98.9247, 2 , CLASSIFIED ,
Time: 9781, Behaviour: 1, Fault: 4, 99.6667, 4 , CLASSIFIED ,
Time: 10530, Behaviour: 1, Fault: 1, 68.313, 1 , CLASSIFIED ,
Time: 11196, Behaviour: 1, Fault: 5, 99.6667, 4 , CLASSIFIED ,
Time: 11948, Behaviour: 1, Fault: 1, DECENTRALISED, 98.8047, 1 , CLASSIFIED ,
Time: 12665, Behaviour: 1, Fault: 5, 97.8335, 97.8335, 97.8335, 4 , CLASSIFIED ,
Time: 13616, Behaviour: 1, Fault: 6, 84.2211, 3 , CLASSIFIED ,
Time: 14945, Behaviour: 1, Fault: 1, 100, 1 , CLASSIFIED ,
Time: 15824, Behaviour: 3, Fault: 4, 91.0078, 4 , CLASSIFIED ,
Time: 17576, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 27, ELLIGIBLE
Time: 18205, Behaviour: 3, Fault: 1, 77.6575, 1 , CLASSIFIED ,
Time: 18964, Behaviour: 3, Fault: 1, 100, 1 , CLASSIFIED ,
Time: 19568, Behaviour: 3, Fault: 4, 91.2723, 4 , CLASSIFIED ,
Time: 20325, Behaviour: 3, Fault: 4, 93.448, 4 , CLASSIFIED ,
Time: 20926, Behaviour: 3, Fault: 3, 89.0863, 3 , CLASSIFIED ,
Time: 23954, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 24863, Behaviour: 3, Fault: 4, 80.3832, 4 , CLASSIFIED ,
Time: 25464, Behaviour: 1, Fault: 3, 99.4875, 3 , CLASSIFIED ,
Time: 26156, Behaviour: 1, Fault: 2, 100, 2 , CLASSIFIED ,
Time: 26773, Behaviour: 1, Fault: 4, 99.8335, 99.8335, 4 , CLASSIFIED ,
Time: 27374, Behaviour: 1, Fault: 2, 77.7134, 2 , CLASSIFIED ,
Time: 28152, Behaviour: 1, Fault: 1, 69.4467, 1 , CLASSIFIED ,
Time: 28900, Behaviour: 1, Fault: 5, 99.6672, 4 , CLASSIFIED ,
Time: 29502, Behaviour: 1, Fault: 1, 68.196, 68.196, 1 , CLASSIFIED ,
Time: 30104, Behaviour: 2, Fault: 2, 98.9247, 2 , CLASSIFIED ,
Time: 30707, Behaviour: 2, Fault: 3, 84.0754, 3 , CLASSIFIED ,
Time: 31310, Behaviour: 2, Fault: 2, 88.3256, 2 , CLASSIFIED ,
Time: 31923, Behaviour: 2, Fault: 6, 86.9344, 3 , CLASSIFIED ,
Time: 33096, Behaviour: 2, Fault: 1, 100, 1 , CLASSIFIED ,
Time: 33698, Behaviour: 2, Fault: 2, 86.5515, 2 , CLASSIFIED ,
Time: 35158, Behaviour: 3, Fault: 4, 89.1392, 4 , CLASSIFIED ,
Time: 35759, Behaviour: 3, Fault: 3, 82.6964, 3 , CLASSIFIED ,
Total Faults, 42, Elligible Total, 38, DiagTot, 7, Elligible DiagTot, 3, FailTot, 0, MemoryTot, 35, %Memory,0.921053, %Failure,0
Time: 600, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 2122, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 2734, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 3386, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 14, 
Time: 4000, Behaviour: 2, Fault: 3, 92.2145, 3 , CLASSIFIED ,
Time: 4732, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, 
Time: 5478, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 6090, Behaviour: 1, Fault: 3, 95.2414, 3 , CLASSIFIED ,
Time: 7058, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 7671, Behaviour: 1, Fault: 1, 70.9884, FAILURE 3, 70.9884, FAILURE 3, n/a, 1 , DIAGNOSED ,Time Taken, 100, ELLIGIBLE
Time: 8371, Behaviour: 1, Fault: 3, 99.6579, 3 , CLASSIFIED ,
Time: 8973, Behaviour: 1, Fault: 2, 94.9958, 2 , CLASSIFIED ,
Time: 9796, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 166, 
Time: 10862, Behaviour: 1, Fault: 5, 95.17, 5 , CLASSIFIED ,
Time: 11463, Behaviour: 1, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 12068, Behaviour: 1, Fault: 5, 99.3355, 5 , CLASSIFIED ,
Time: 15910, Behaviour: 3, Fault: 4, 74.2151, 4 , CLASSIFIED ,
Time: 16512, Behaviour: 3, Fault: 3, 83.666, 83.666, 3 , CLASSIFIED ,
Time: 17114, Behaviour: 3, Fault: 2, 70.5088, 2 , CLASSIFIED ,
Time: 18576, Behaviour: 3, Fault: 1, 99.7783, 1 , CLASSIFIED ,
Time: 19188, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 19800, Behaviour: 3, Fault: 2, 98.4013, 2 , CLASSIFIED ,
Time: 20402, Behaviour: 3, Fault: 2, 90.6035, 2 , CLASSIFIED ,
Time: 21004, Behaviour: 3, Fault: 2, 91.796, 2 , CLASSIFIED ,
Time: 21606, Behaviour: 3, Fault: 2, 91.8995, 2 , CLASSIFIED ,
Time: 23117, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 25278, Behaviour: 1, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 159, ELLIGIBLE
Time: 26143, Behaviour: 1, Fault: 3, 81.6497, 3 , CLASSIFIED ,
Time: 26787, Behaviour: 1, Fault: 2, 98.9247, 2 , CLASSIFIED ,
Time: 27439, Behaviour: 1, Fault: 5, 99.5001, 5 , CLASSIFIED ,
Time: 28054, Behaviour: 1, Fault: 4, 99.6262, 4 , CLASSIFIED ,
Time: 28845, Behaviour: 1, Fault: 5, 98.0087, 5 , CLASSIFIED ,
Time: 31424, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 32036, Behaviour: 2, Fault: 3, 81.5551, 3 , CLASSIFIED ,
Time: 32640, Behaviour: 2, Fault: 4, 100, 4 , CLASSIFIED ,
Time: 33639, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 35170, Behaviour: 3, Fault: 1, 100, 1 , CLASSIFIED ,
Time: 35772, Behaviour: 3, Fault: 3, 79.2341, 3 , CLASSIFIED ,
Total Faults, 38, Elligible Total, 33, DiagTot, 12, Elligible DiagTot, 7, FailTot, 2, MemoryTot, 24, %Memory,0.727273, %Failure,0.0769231
Time: 633, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 1293, Behaviour: 2, Fault: 3, DECENTRALISED, n/a, 3 , DIAGNOSED ,Time Taken, 14, 
Time: 1907, Behaviour: 2, Fault: 3, 78.0421, 3 , CLASSIFIED ,
Time: 4031, Behaviour: 2, Fault: 1, 99.7783, 1 , CLASSIFIED ,
Time: 5290, Behaviour: 1, Fault: 1, 99.7783, 1 , CLASSIFIED ,
Time: 6235, Behaviour: 1, Fault: 3, 83.666, 3 , CLASSIFIED ,
Time: 7795, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 8673, Behaviour: 1, Fault: 5, 70.9468, FAILURE 3, 70.9468, FAILURE 3, n/a, 5 , DIAGNOSED ,Time Taken, 325, 
Time: 9598, Behaviour: 1, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 53, 
Time: 10253, Behaviour: 1, Fault: 4, 99.3339, 5 , CLASSIFIED ,
Time: 11143, Behaviour: 1, Fault: 4, 100, 5 , CLASSIFIED ,
Time: 11766, Behaviour: 1, Fault: 1, 71.4286, FAILURE 3, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 12378, Behaviour: 1, Fault: 6, 100, 3 , CLASSIFIED ,
Time: 12982, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 129, ELLIGIBLE
Time: 13711, Behaviour: 1, Fault: 2, 90.1891, 2 , CLASSIFIED ,
Time: 14346, Behaviour: 1, Fault: 5, 99.8335, 99.8335, 5 , CLASSIFIED ,
Time: 14948, Behaviour: 1, Fault: 5, 99.3355, 99.3355, 5 , CLASSIFIED ,
Time: 15549, Behaviour: 3, Fault: 2, 100, 2 , CLASSIFIED ,
Time: 16151, Behaviour: 3, Fault: 3, 100, 100, 3 , CLASSIFIED ,
Time: 17046, Behaviour: 3, Fault: 1, 99.5565, 1 , CLASSIFIED ,
Time: 17725, Behaviour: 3, Fault: 4, 96.8942, 4 , CLASSIFIED ,
Time: 18902, Behaviour: 3, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 16, ELLIGIBLE
Time: 22736, Behaviour: 3, Fault: 6, 96.7993, 96.7993, 96.7993, 3 , CLASSIFIED ,
Time: 25893, Behaviour: 1, Fault: 1, 100, 1 , CLASSIFIED ,
Time: 26496, Behaviour: 1, Fault: 2, 100, 100, 2 , CLASSIFIED ,
Time: 27118, Behaviour: 1, Fault: 5, 98.3421, 98.3421, 5 , CLASSIFIED ,
Time: 27747, Behaviour: 1, Fault: 2, 98.9247, 98.9247, 98.9247, 2 , CLASSIFIED ,
Time: 28349, Behaviour: 1, Fault: 2, 95.4206, 2 , CLASSIFIED ,
Time: 28951, Behaviour: 1, Fault: 3, 100, 100, 3 , CLASSIFIED ,
Time: 29573, Behaviour: 1, Fault: 2, 100, 2 , CLASSIFIED ,
Time: 30175, Behaviour: 2, Fault: 3, 90.9553, 90.9553, 90.9553, 3 , CLASSIFIED ,
Time: 31281, Behaviour: 2, Fault: 6, 81.5551, 3 , CLASSIFIED ,
Time: 31885, Behaviour: 2, Fault: 4, 96.5162, 4 , CLASSIFIED ,
Time: 32513, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 33125, Behaviour: 2, Fault: 3, 82.9411, 3 , CLASSIFIED ,
Time: 34014, Behaviour: 2, Fault: 6, 86.2647, 3 , CLASSIFIED ,
Time: 34727, Behaviour: 2, Fault: 6, 69.1169, 3 , CLASSIFIED ,
Time: 35330, Behaviour: 3, Fault: 3, 95.6235, 3 , CLASSIFIED ,
