Time: 825, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, 
Time: 1547, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 14, 
Time: 2161, Behaviour: 2, Fault: 3, 77.8739, 3 , CLASSIFIED ,
Time: 33070, Behaviour: 2, Fault: 4, 79.5019, 4 , CLASSIFIED ,
Time: 35286, Behaviour: 3, Fault: 6, 97.3032, 3 , CLASSIFIED ,
Time: 35888, Behaviour: 3, Fault: 3, 90.8172, 3 , CLASSIFIED ,
Total Faults, 42, Elligible Total, 37, DiagTot, 8, Elligible DiagTot, 3, FailTot, 0, MemoryTot, 34, %Memory,0.918919, %Failure,0
Time: 10858, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 53, 
Time: 12027, Behaviour: 1, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 14, 
Time: 13323, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 62, ELLIGIBLE
Time: 14371, Behaviour: 1, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 12, 
Time: 14985, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 165, 
Time: 15783, Behaviour: 3, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, 
Time: 16499, Behaviour: 3, Fault: 3, 70.3999, 3 , CLASSIFIED ,
Time: 17367, Behaviour: 3, Fault: 4, 74.7129, 4 , CLASSIFIED ,
Time: 18204, Behaviour: 3, Fault: 4, 99.6262, 4 , CLASSIFIED ,
Time: 19520, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 20132, Behaviour: 3, Fault: 2, 68.0332, 2 , CLASSIFIED ,
Time: 20734, Behaviour: 3, Fault: 2, 91.969, 2 , CLASSIFIED ,
Time: 21336, Behaviour: 3, Fault: 3, 85.3849, 3 , CLASSIFIED ,
Time: 21938, Behaviour: 3, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 88, ELLIGIBLE
Time: 22626, Behaviour: 3, Fault: 2, 83.5472, 2 , CLASSIFIED ,
Time: 23749, Behaviour: 3, Fault: 6, 95.2586, 3 , CLASSIFIED ,
Time: 25652, Behaviour: 1, Fault: 1, 99.5565, 1 , CLASSIFIED ,
Time: 26254, Behaviour: 1, Fault: 2, 90.4534, 2 , CLASSIFIED ,
Time: 26859, Behaviour: 1, Fault: 3, 96.6395, 3 , CLASSIFIED ,
Time: 27461, Behaviour: 1, Fault: 3, 89.2613, 3 , CLASSIFIED ,
Time: 28813, Behaviour: 1, Fault: 6, 89.2067, 3 , CLASSIFIED ,
Time: 29585, Behaviour: 1, Fault: 6, 78.8199, 3 , CLASSIFIED ,
Time: 30509, Behaviour: 2, Fault: 4, 93.6027, 4 , CLASSIFIED ,
Time: 31110, Behaviour: 2, Fault: 4, 88.1444, 4 , CLASSIFIED ,
Time: 32275, Behaviour: 2, Fault: 6, 81.6144, 3 , CLASSIFIED ,
Time: 32879, Behaviour: 2, Fault: 4, 99.4387, 4 , CLASSIFIED ,
Time: 33480, Behaviour: 2, Fault: 2, 88.1328, 2 , CLASSIFIED ,
Time: 34082, Behaviour: 2, Fault: 6, 85.5835, 3 , CLASSIFIED ,
Time: 34684, Behaviour: 2, Fault: 3, 93.7531, 3 , CLASSIFIED ,
Time: 35286, Behaviour: 3, Fault: 2, 89.0373, 2 , CLASSIFIED ,
Time: 35889, Behaviour: 3, Fault: 3, 92.7242, 3 , CLASSIFIED ,
Total Faults, 31, Elligible Total, 26, DiagTot, 8, Elligible DiagTot, 3, FailTot, 0, MemoryTot, 23, %Memory,0.884615, %Failure,0
Time: 30785, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 31420, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 34849, Behaviour: 2, Fault: 1, 91.5156, 1 , CLASSIFIED ,
Time: 35451, Behaviour: 3, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Total Faults, 4, Elligible Total, 2, DiagTot, 3, Elligible DiagTot, 1, FailTot, 0, MemoryTot, 1, %Memory,0.5, %Failure,0
Time: 615, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, 
Time: 1504, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, 
Time: 2220, Behaviour: 2, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 14, 
Time: 2834, Behaviour: 2, Fault: 3, 75.0616, 3 , CLASSIFIED ,
Time: 3930, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 4684, Behaviour: 2, Fault: 6, 92.2345, 3 , CLASSIFIED ,
Time: 5286, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 236, 
Time: 6124, Behaviour: 1, Fault: 4, 98.0137, 5 , CLASSIFIED ,
Time: 6754, Behaviour: 1, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 8045, Behaviour: 1, Fault: 1, 96.0757, 1 , CLASSIFIED ,
Time: 8746, Behaviour: 1, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 5969, ELLIGIBLE
Time: 15415, Behaviour: 3, Fault: 4, 89.9221, 4 , CLASSIFIED ,
Time: 16016, Behaviour: 3, Fault: 6, 93.7533, 3 , CLASSIFIED ,
Time: 16619, Behaviour: 3, Fault: 3, 98.6332, 3 , CLASSIFIED ,
Time: 17221, Behaviour: 3, Fault: 2, 87.6399, 2 , CLASSIFIED ,
Time: 17844, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 18456, Behaviour: 3, Fault: 3, 85.4454, 3 , CLASSIFIED ,
Time: 19790, Behaviour: 3, Fault: 4, 97.2304, 4 , CLASSIFIED ,
Time: 21776, Behaviour: 3, Fault: 6, 92.7356, 3 , CLASSIFIED ,
Time: 22378, Behaviour: 3, Fault: 6, 68.3854, 3 , CLASSIFIED ,
Time: 22982, Behaviour: 3, Fault: 2, 98.9247, 2 , CLASSIFIED ,
Time: 24067, Behaviour: 3, Fault: 6, 85.341, 3 , CLASSIFIED ,
Time: 24669, Behaviour: 3, Fault: 2, 93.165, 2 , CLASSIFIED ,
Time: 31634, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 32247, Behaviour: 2, Fault: 3, 85.2185, 3 , CLASSIFIED ,
Time: 33167, Behaviour: 2, Fault: 4, 79.3391, 4 , CLASSIFIED ,
Time: 33826, Behaviour: 2, Fault: 1, 95.1345, 1 , CLASSIFIED ,
Time: 34428, Behaviour: 2, Fault: 6, 93.4327, 3 , CLASSIFIED ,
Time: 35488, Behaviour: 3, Fault: 4, 90.0119, 4 , CLASSIFIED ,
Total Faults, 29, Elligible Total, 23, DiagTot, 9, Elligible DiagTot, 3, FailTot, 0, MemoryTot, 20, %Memory,0.869565, %Failure,0
Time: 13983, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 18, 
Time: 14601, Behaviour: 1, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 14, 
Time: 15303, Behaviour: 3, Fault: 6, 91.7365, 3 , CLASSIFIED ,
Time: 16010, Behaviour: 3, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 117, 
Time: 16727, Behaviour: 3, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 18820, Behaviour: 3, Fault: 6, 94.9881, 94.9881, 3 , CLASSIFIED ,
Time: 19532, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 20555, Behaviour: 3, Fault: 1, 69.8607, 1 , CLASSIFIED ,
Time: 22583, Behaviour: 3, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 23196, Behaviour: 3, Fault: 3, 100, 100, 3 , CLASSIFIED ,
Time: 23798, Behaviour: 3, Fault: 3, 87.0417, 87.0417, 87.0417, 3 , CLASSIFIED ,
Time: 24595, Behaviour: 3, Fault: 4, 76.0478, 4 , CLASSIFIED ,
Time: 25435, Behaviour: 1, Fault: 5, 66.133, FAILURE 3, n/a, 5 , DIAGNOSED ,Time Taken, 164, 
Time: 26938, Behaviour: 1, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 12, 
Time: 28271, Behaviour: 1, Fault: 1, 95.9397, 1 , CLASSIFIED ,
Time: 30485, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 31098, Behaviour: 2, Fault: 3, 78.026, 3 , CLASSIFIED ,
Total Faults, 17, Elligible Total, 12, DiagTot, 7, Elligible DiagTot, 2, FailTot, 1, MemoryTot, 9, %Memory,0.75, %Failure,0.1
Time: 878, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 1757, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 212, 
Time: 2569, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 3180, Behaviour: 2, Fault: 3, n/a, 3 , DIAGNOSED ,Time Taken, 14, 
Time: 3794, Behaviour: 2, Fault: 2, 77.737, 2 , CLASSIFIED ,
Time: 4628, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 5241, Behaviour: 1, Fault: 3, 99.486, 3 , CLASSIFIED ,
Time: 5845, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 354, 
Time: 7058, Behaviour: 1, Fault: 6, 98.8005, 3 , CLASSIFIED ,
Time: 7661, Behaviour: 1, Fault: 5, 98.8335, 5 , CLASSIFIED ,
Time: 8822, Behaviour: 1, Fault: 3, 68.313, 3 , CLASSIFIED ,
Time: 9427, Behaviour: 1, Fault: 4, 99.6672, 5 , CLASSIFIED ,
Time: 10028, Behaviour: 1, Fault: 3, 90.0292, 3 , CLASSIFIED ,
Time: 10630, Behaviour: 1, Fault: 2, 85.4708, 2 , CLASSIFIED ,
Time: 11280, Behaviour: 1, Fault: 1, 71.4286, FAILURE 3, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 12357, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 17, ELLIGIBLE
Time: 12974, Behaviour: 1, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 13661, Behaviour: 1, Fault: 4, 100, 5 , CLASSIFIED ,
Time: 14262, Behaviour: 1, Fault: 2, 84.8995, 2 , CLASSIFIED ,
Time: 15031, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 15949, Behaviour: 3, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, ELLIGIBLE
Time: 16719, Behaviour: 3, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 1006, ELLIGIBLE
Time: 18325, Behaviour: 3, Fault: 2, 94.0265, 2 , CLASSIFIED ,
Time: 18927, Behaviour: 3, Fault: 2, 88.0312, 2 , CLASSIFIED ,
Time: 19529, Behaviour: 3, Fault: 6, 68.8358, 3 , CLASSIFIED ,
Time: 20449, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 24077, Behaviour: 3, Fault: 1, 99.7783, 1 , CLASSIFIED ,
Time: 24679, Behaviour: 3, Fault: 3, 87.5339, 3 , CLASSIFIED ,
Time: 25564, Behaviour: 1, Fault: 1, 69.7846, 1 , CLASSIFIED ,
Time: 26176, Behaviour: 1, Fault: 5, 97.84, 97.84, 5 , CLASSIFIED ,
Time: 27039, Behaviour: 1, Fault: 6, 89.2703, 3 , CLASSIFIED ,
Time: 28511, Behaviour: 1, Fault: 1, 100, 1 , CLASSIFIED ,
Time: 29113, Behaviour: 1, Fault: 2, 100, 2 , CLASSIFIED ,
Total Faults, 33, Elligible Total, 27, DiagTot, 11, Elligible DiagTot, 5, FailTot, 1, MemoryTot, 21, %Memory,0.777778, %Failure,0.0454545
Time: 1164, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 1778, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, 
Time: 3174, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 3891, Behaviour: 2, Fault: 6, 99.6634, 3 , CLASSIFIED ,
Time: 4933, Behaviour: 2, Fault: 1, 99.5565, 1 , CLASSIFIED ,
Time: 5537, Behaviour: 1, Fault: 5, n/a, 5 , DIAGNOSED ,Time Taken, 165, 
Time: 6666, Behaviour: 1, Fault: 6, 87.7191, 3 , CLASSIFIED ,
Time: 7270, Behaviour: 1, Fault: 4, 99.8335, 5 , CLASSIFIED ,
Time: 10815, Behaviour: 1, Fault: 5, 99.6672, 5 , CLASSIFIED ,
Time: 11418, Behaviour: 1, Fault: 4, 99.8335, 5 , CLASSIFIED ,
Time: 12199, Behaviour: 1, Fault: 5, 99.5001, 5 , CLASSIFIED ,
Time: 12864, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 14131, Behaviour: 1, Fault: 6, 74.5022, 3 , CLASSIFIED ,
Time: 14950, Behaviour: 1, Fault: 4, 99.8335, 5 , CLASSIFIED ,
Time: 15807, Behaviour: 3, Fault: 1, 87.506, 1 , CLASSIFIED ,
Time: 16409, Behaviour: 3, Fault: 3, 98.1307, 3 , CLASSIFIED ,
Time: 17011, Behaviour: 3, Fault: 3, 82.3221, 3 , CLASSIFIED ,
Time: 17721, Behaviour: 3, Fault: 6, 90.1115, 3 , CLASSIFIED ,
Time: 18323, Behaviour: 3, Fault: 3, 93.8342, 3 , CLASSIFIED ,
Time: 18964, Behaviour: 3, Fault: 1, 79.7669, 1 , CLASSIFIED ,
Time: 19630, Behaviour: 3, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 21661, Behaviour: 3, Fault: 6, 93.3734, 3 , CLASSIFIED ,
Time: 22263, Behaviour: 3, Fault: 3, 94.6686, 3 , CLASSIFIED ,
Time: 22931, Behaviour: 3, Fault: 1, 94.5471, 1 , CLASSIFIED ,
Time: 26488, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 27344, Behaviour: 1, Fault: 1, 71.3062, FAILURE 3, n/a, 1 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 28070, Behaviour: 1, Fault: 5, 97.8564, 97.8564, 5 , CLASSIFIED ,
Time: 28774, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 117, ELLIGIBLE
Time: 29682, Behaviour: 1, Fault: 6, 100, 3 , CLASSIFIED ,
Time: 30328, Behaviour: 2, Fault: 1, 92.8962, 1 , CLASSIFIED ,
Total Faults, 30, Elligible Total, 25, DiagTot, 8, Elligible DiagTot, 3, FailTot, 1, MemoryTot, 21, %Memory,0.84, %Failure,0.0454545
Time: 1454, Behaviour: 2, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 18, 
Time: 2072, Behaviour: 2, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 2685, Behaviour: 2, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 3296, Behaviour: 2, Fault: 2, 76.0829, 2 , CLASSIFIED ,
Time: 3907, Behaviour: 2, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 220, 
Time: 6631, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 117, ELLIGIBLE
Time: 7376, Behaviour: 1, Fault: 1, 99.7783, 1 , CLASSIFIED ,
Time: 8052, Behaviour: 1, Fault: 6, 71.5264, 3 , CLASSIFIED ,
Time: 9350, Behaviour: 1, Fault: 6, 72.0485, 3 , CLASSIFIED ,
Time: 9970, Behaviour: 1, Fault: 6, 91.7022, 3 , CLASSIFIED ,
Time: 10586, Behaviour: 1, Fault: 1, 100, 1 , CLASSIFIED ,
Time: 11318, Behaviour: 1, Fault: 5, 99.6672, 4 , CLASSIFIED ,
Time: 12078, Behaviour: 1, Fault: 6, 97.4663, 3 , CLASSIFIED ,
Time: 12680, Behaviour: 1, Fault: 3, 100, 3 , CLASSIFIED ,
Time: 13839, Behaviour: 1, Fault: 6, 100, 100, 3 , CLASSIFIED ,
Time: 16639, Behaviour: 3, Fault: 6, 95.4525, 3 , CLASSIFIED ,
Time: 18328, Behaviour: 3, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 21670, Behaviour: 3, Fault: 6, 92.7476, 3 , CLASSIFIED ,
Time: 22291, Behaviour: 3, Fault: 1, 99.7783, 99.7783, 1 , CLASSIFIED ,
Time: 22913, Behaviour: 3, Fault: 4, 81.9237, 4 , CLASSIFIED ,
Time: 23514, Behaviour: 3, Fault: 3, 86.2644, 86.2644, 86.2644, 3 , CLASSIFIED ,
Time: 24116, Behaviour: 3, Fault: 3, 96.6345, 96.6345, 96.6345, 3 , CLASSIFIED ,
Time: 24718, Behaviour: 3, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, ELLIGIBLE
Time: 25344, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 26354, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 26966, Behaviour: 1, Fault: 2, 76.1561, 2 , CLASSIFIED ,
Time: 27568, Behaviour: 1, Fault: 2, 96.9166, 2 , CLASSIFIED ,
Time: 28619, Behaviour: 1, Fault: 1, 75.7675, 1 , CLASSIFIED ,
Time: 29649, Behaviour: 1, Fault: 1, 90.4534, 1 , CLASSIFIED ,
Time: 30561, Behaviour: 2, Fault: 4, 82.2726, 4 , CLASSIFIED ,
Time: 31215, Behaviour: 2, Fault: 6, 92.054, 3 , CLASSIFIED ,
Time: 32031, Behaviour: 2, Fault: 4, 95.4105, 4 , CLASSIFIED ,
Total Faults, 32, Elligible Total, 28, DiagTot, 9, Elligible DiagTot, 5, FailTot, 0, MemoryTot, 23, %Memory,0.821429, %Failure,0
Time: 6122, Behaviour: 1, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, 
Time: 6734, Behaviour: 1, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, 
Time: 7347, Behaviour: 1, Fault: 3, 91.5156, 3 , CLASSIFIED ,
Time: 7951, Behaviour: 1, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, 
Time: 8669, Behaviour: 1, Fault: 5, 99.5001, 4 , CLASSIFIED ,
Time: 9372, Behaviour: 1, Fault: 4, 99.3339, 4 , CLASSIFIED ,
Time: 9973, Behaviour: 1, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, 
Time: 10995, Behaviour: 1, Fault: 4, 99.6667, 4 , CLASSIFIED ,
Time: 12838, Behaviour: 1, Fault: 3, 68.313, 3 , CLASSIFIED ,
Time: 13811, Behaviour: 1, Fault: 3, 89.253, 3 , CLASSIFIED ,
Time: 14416, Behaviour: 1, Fault: 4, 99.8335, 99.8335, 4 , CLASSIFIED ,
Time: 15102, Behaviour: 3, Fault: 4, n/a, 4 , DIAGNOSED ,Time Taken, 116, ELLIGIBLE
Time: 15942, Behaviour: 3, Fault: 4, 96.0879, 4 , CLASSIFIED ,
Time: 16571, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 12, ELLIGIBLE
Time: 17468, Behaviour: 3, Fault: 6, n/a, 3 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 18618, Behaviour: 3, Fault: 4, 73.8442, 4 , CLASSIFIED ,
Time: 19219, Behaviour: 3, Fault: 2, n/a, 2 , DIAGNOSED ,Time Taken, 11, ELLIGIBLE
Time: 19893, Behaviour: 3, Fault: 1, n/a, 1 , DIAGNOSED ,Time Taken, 13, ELLIGIBLE
Time: 20656, Behaviour: 3, Fault: 4, 97.7583, 4 , CLASSIFIED ,
Time: 21442, Behaviour: 3, Fault: 1, 83.5731, 1 , CLASSIFIED ,
